home_team,away_team,home_norm_points,away_norm_points,neutral,knockout_home_win_prob,knockout_away_win_prob,home_win_prob,away_win_prob,tie_prob
Croatia,Scotland,87.7297369953851,67.692100900578,1,0.8636019475641767,0.13639805243582323,0.7599466980017089,0.12002665099914551,0.12002665099914551
Croatia,Turkey,87.7297369953851,67.55589408127605,1,0.8650729525534793,0.13492704744652073,0.7622278053023868,0.11888609734880662,0.11888609734880662
Croatia,Romania,87.7297369953851,65.06743133652942,1,0.8896602579675069,0.11033974203249305,0.8012504860349958,0.09937475698250209,0.09937475698250209
Croatia,Slovakia,87.7297369953851,64.47421479456965,1,0.8949106321097383,0.10508936789026174,0.8098083812155591,0.09509580939222047,0.09509580939222048
Croatia,Slovenia,87.7297369953851,61.453470137550966,1,0.9183497639896152,0.08165023601038482,0.8490265461198477,0.07548672694007613,0.07548672694007613
Croatia,Albania,87.7297369953851,56.7274519467718,1,0.9455979671987159,0.05440203280128408,0.8968096966642765,0.051595151667861834,0.051595151667861834
Croatia,Georgia,87.7297369953851,53.0229849007572,1,0.9607065060200876,0.039293493979912546,0.9243842202274539,0.03780788988627308,0.03780788988627309
Germany,Switzerland,80.84233164568306,78.3511806084502,0,0.7846776696713234,0.21532233032867656,0.6456539554071323,0.17717302229643386,0.1771730222964339
Germany,Denmark,80.84233164568306,77.12442313723733,0,0.8031541050889737,0.19684589491102633,0.6710589128508313,0.16447054357458432,0.16447054357458432
Germany,Ukraine,80.84233164568306,74.09023701778753,0,0.8436425710280369,0.15635742897196314,0.7295690328016146,0.13521548359919272,0.1352154835991927
Germany,Austria,80.84233164568306,72.83570052421703,0,0.8582866031723023,0.14171339682769768,0.7517531155867055,0.12412344220664728,0.12412344220664728
Germany,Hungary,80.84233164568306,70.80514359962365,0,0.8795475542522818,0.12045244574771821,0.7849932030496198,0.10750339847519004,0.10750339847519004
Germany,Poland,80.84233164568306,70.7415206774497,0,0.8801669926968885,0.11983300730311162,0.7859805765295224,0.10700971173523888,0.10700971173523888
Germany,Serbia,80.84233164568306,69.19216810789015,0,0.8944206258246861,0.10557937417531398,0.8090062520313046,0.09549687398434772,0.09549687398434772
Germany,Czechia,80.84233164568306,68.05143599623639,0,0.9039389971903461,0.096061002809654,0.8247159554743574,0.08764202226282136,0.08764202226282138
Germany,Scotland,80.84233164568306,67.692100900578,0,0.9067746622191437,0.09322533778085629,0.8294489991055368,0.08527550044723156,0.08527550044723156
Germany,Turkey,80.84233164568306,67.55589408127605,0,0.9078297573595019,0.09217024264049804,0.8312163451410989,0.08439182742945055,0.08439182742945053
Germany,Romania,80.84233164568306,65.06743133652942,0,0.9252984454989586,0.07470155450104135,0.8609817689605492,0.06950911551972541,0.06950911551972541
Germany,Slovakia,80.84233164568306,64.47421479456965,0,0.9289883790125253,0.07101162098747471,0.8673933697899526,0.06630331510502366,0.06630331510502366
Germany,Slovenia,80.84233164568306,61.453470137550966,0,0.9452914637796863,0.054708536220313755,0.8962584745613819,0.051870762719309134,0.051870762719309134
Germany,Albania,80.84233164568306,56.7274519467718,0,0.9639021304325471,0.03609786956745276,0.9303195757317352,0.03484021213413247,0.034840212134132464
Germany,Georgia,80.84233164568306,53.0229849007572,0,0.9740666498686271,0.02593335013137291,0.9494443764245463,0.025277811787726843,0.025277811787726843
Switzerland,Denmark,78.3511806084502,77.12442313723733,1,0.528217121766235,0.4717828782337651,0.3588960909778553,0.32055195451107243,0.32055195451107243
Switzerland,Ukraine,78.3511806084502,74.09023701778753,1,0.596871723796207,0.403128276203793,0.42538642682838806,0.287306786585806,0.287306786585806
Switzerland,Austria,78.3511806084502,72.83570052421703,1,0.6243362183037228,0.37566378169627723,0.45384361107034316,0.2730781944648284,0.2730781944648284
Switzerland,Hungary,78.3511806084502,70.80514359962365,1,0.6670817622880608,0.33291823771193924,0.5004671280011593,0.24976643599942033,0.24976643599942033
Switzerland,Poland,78.3511806084502,70.7415206774497,1,0.6683818711062386,0.3316181288937614,0.5019320904420964,0.24903395477895182,0.24903395477895182
Switzerland,Serbia,78.3511806084502,69.19216810789015,1,0.6992178755279815,0.30078212447201835,0.5375365039028277,0.23123174804858618,0.23123174804858612
Switzerland,Czechia,78.3511806084502,68.05143599623639,1,0.7208418979398002,0.27915810206019986,0.5635283838477974,0.21823580807610138,0.2182358080761014
Switzerland,Scotland,78.3511806084502,67.692100900578,1,0.7274528425304009,0.2725471574695992,0.5716509901109732,0.21417450494451343,0.21417450494451343
Switzerland,Turkey,78.3511806084502,67.55589408127605,1,0.7299329922206835,0.27006700777931647,0.5747200641775232,0.21263996791123846,0.21263996791123846
Switzerland,Romania,78.3511806084502,65.06743133652942,1,0.7726751253044728,0.22732487469552712,0.6295603888059035,0.18521980559704826,0.18521980559704823
Switzerland,Slovakia,78.3511806084502,64.47421479456965,1,0.7821288706135642,0.2178711293864359,0.6422098789775903,0.1788950605112049,0.17889506051120493
Switzerland,Slovenia,78.3511806084502,61.453470137550966,1,0.8258270574054649,0.17417294259453506,0.7033265947865052,0.14833670260674742,0.14833670260674744
Switzerland,Albania,78.3511806084502,56.7274519467718,1,0.8799143157483236,0.12008568425167646,0.7855776822432918,0.10721115887835411,0.10721115887835411
Switzerland,Georgia,78.3511806084502,53.0229849007572,1,0.9115583854614903,0.08844161453850984,0.8374894650164432,0.08125526749177846,0.08125526749177846
Denmark,Ukraine,77.12442313723733,74.09023701778753,1,0.5694135535051662,0.43058644649483385,0.39802806387570683,0.30098596806214656,0.30098596806214656
Denmark,Austria,77.12442313723733,72.83570052421703,1,0.5974871968452253,0.40251280315477467,0.4260119376459549,0.28699403117702255,0.28699403117702255
Denmark,Hungary,77.12442313723733,70.80514359962365,1,0.6415337210423754,0.35846627895762456,0.47224854306625536,0.26387572846687235,0.26387572846687235
Denmark,Poland,77.12442313723733,70.7415206774497,1,0.6428801883251313,0.3571198116748686,0.47370923539295373,0.2631453823035232,0.26314538230352313
Denmark,Serbia,77.12442313723733,69.19216810789015,1,0.6749342232808248,0.3250657767191753,0.5093590334450735,0.24532048327746325,0.24532048327746325
Denmark,Czechia,77.12442313723733,68.05143599623639,1,0.6975488979615501,0.3024511020384499,0.5355662848838049,0.23221685755809754,0.23221685755809754
Denmark,Scotland,77.12442313723733,67.692100900578,1,0.7044853207188424,0.29551467928115754,0.5437879878827311,0.2281060060586344,0.2281060060586344
